App_Id,App_name,Genre,Size,IOS_version,Released_date,Updated_date,App_version,Price,Currency,Developer_Id,Developer,Avg_user_rating,Age_group
au.com.tristarmedicalgroup,Tristar Medical Group,Medical,70.68,10.3,2019-03-25,2019-03-25,2.0.0,0.0,USD,1457290132,TRISTAR MEDICAL GROUP PTY LTD,0.0,Children
com.masimo.masimoradiust,Masimo Radius T°,Medical,67.19,13.0,2020-11-06,2020-11-07,1.0.0,0.0,USD,568979269,Masimo Corporation,5.0,Children
com.sajilomeds,Sajilo Meds,Medical,45.08,9.0,2020-09-28,2021-09-15,1.0.6,0.0,USD,1531891481,SajiloMeals Pvt. Ltd,0.0,Teen
TikkunOlam.Allergy-Ally,Allergy Assist - Save and Share Allergy Profiles,Medical,2.36,9.0,2014-08-29,2016-09-28,1.0.5,0.0,USD,909219806,Tikkun Olam,5.0,Adult
com.lagunahealth.app,Laguna Health,Medical,40.1,11.0,2021-08-23,2021-08-23,0.1.0 (6),0.0,USD,1571697149,"Laguna Health, Inc",5.0,Teen
com.8bitavrin.quizofmedicine,Quiz of Medicine - Med School,Medical,29.5,8.0,2014-04-11,2019-03-21,1.8.1,0.0,USD,422781265,Avrin Ross,5.0,Teen
com.everywhereim.ioshappynurse,HappyNurse - Thuiszorg,Medical,22.88,11.0,2019-07-28,2021-01-28,2.0.1,0.0,USD,1531113052,everywhereIM BV,0.0,Teen
com.Mawaqaa.DarAlShifa,Dar Al Shifa,Medical,44.0,11.4,2020-12-20,2021-10-05,2.16,0.0,USD,1484462740,Dar Alshifa Hospital,4.4,Children
app.pregnancy.contractions.tracker.free,Contractions Tracker!,Medical,75.66,9.0,2021-07-25,2021-08-18,2.0.15,0.0,USD,1564600681,My Pregnancy and Baby Tracker,0.0,Adult
ca.basnak.drugsanddrugs,Drugs & Drugs,Medical,68.31,8.0,2020-11-20,2020-12-01,1.1.3,0.0,USD,1514193119,Michael Basnak,0.0,Adult
com.curemantra.app.ios.doctors,Cure Mantra Doctor,Medical,33.57,12.2,2019-07-02,2020-02-23,2.1.7,0.0,USD,1469344825,CureMantra Healthcare Private Limited,0.0,Teen
com.usatineMediaLLC.PulmonaryDiseaseReview,Pulmonary Disease Board Review,Medical,343.49,10.0,2017-02-13,2021-01-01,1.5,59.99,USD,1466894388,Usatine & Erickson Media LLC,5.0,Adult
com.kccc.rad,KCCC RAD,Medical,46.36,10.0,2018-10-12,2018-10-12,1.0,0.0,USD,1332475991,Tatweer LLC,0.0,Children
com.wikem.weightestimator,Pedi Quick Weight,Medical,16.77,10.0,2018-02-14,2018-02-14,1.0,0.0,USD,766470023,OpenEM Foundation,0.0,Children
com.jnj.mdd.emea.careadvantage-lite,Care4Today® Education,Medical,17.58,11.0,2019-11-13,2021-07-05,2.3.0,0.0,USD,1404832959,Johnson & Johnson Medical NV,0.0,Children
com.tactuum.quris.gghb.ggcadultacutecare,NHSGGC Adult Acute Care,Medical,158.0,8.0,2021-01-20,2021-01-20,3.0.3,0.0,USD,893882853,Greater Glasgow Health Board,0.0,Children
com.intuary.verballyapp,Verbally,Medical,381.03,8.0,2011-03-07,2015-10-30,2.4.1,0.0,USD,418671380,Intuary,3.80597,Children
net.ays.PROD640996,NaturoCall,Medical,19.48,8.0,2017-03-23,2018-05-21,1.21,0.0,USD,1218254330,Pierre-Alexandre Chevalley,0.0,Children
com.ScyMed.Sepsis,SEPSIS 3,Medical,25.03,13.0,2016-04-14,2020-09-26,3.7,0.0,USD,545140733,"ScyMed, Inc",5.0,Adult
com.diplomat-dental.connect,Diplomat Connect,Medical,32.9,11.0,2020-01-22,2021-07-23,1.4.0,0.0,USD,1478272135,Diplomat Dental s.r.o.,0.0,Children
de.glueck-auf-apotheke-app.mobil.iPad,Glück Auf Apo BC - Frenzel,Medical,101.53,10.0,2015-01-08,2018-12-12,8.1,0.0,USD,953928912,Holger Frenzel,0.0,Adult
com.technologiesinhealth.HL7-Analyzer,HL7 Analyzer,Medical,3.94,10.12,2017-11-09,2018-03-05,1.07,0.99,USD,1300197254,Bryan Dearlove,0.0,Teen
es.informaticamedica.gesmed,E-GESMED,Medical,34.16,11.2,2017-12-04,2018-01-03,1.0.4,0.0,USD,1265163769,"Informatica Medica, s.l",0.0,Children
com.builtbydoctors.exasthmacopd,Exercise Asthma & COPD,Medical,37.44,8.0,2016-05-10,2016-06-09,2.0,0.0,USD,1049481429,BuiltByDoctors,1.0,Children
io.ionic.instantnurse,InstantNurse,Medical,25.29,12.1,2019-05-09,2019-05-26,1.01,0.0,USD,941163853,"Bluestone Apps, LLC Mobile",4.92307,Children
com.volk.iNview,Volk iNview,Medical,4.67,9.0,2015-10-31,2019-12-09,2.0.33,0.0,USD,1040543951,"Volk Optical, Inc.",3.0,Children
co.bloomsupport.bloom,Bloom Support,Medical,18.7,9.0,2019-07-24,2021-05-04,1.2.2,0.0,USD,1472993757,Bloom Support,0.0,Teen
com.doclink.patient,DocLink Patient App,Medical,61.72,9.0,2020-05-09,2021-04-06,1.7.2,0.0,USD,1540112911,DocLink Private Limited,0.0,Adult
com.ryklinsoftware.TRUHU7ZQ83,Auscultation,Medical,10.5,8.0,2009-11-12,2018-02-20,1.6.2,4.99,USD,284958927,RYKLIN SOFTWARE INC.,2.21429,Adult
com.ban9ban3.XetNghiem,Y học - Xét Nghiệm,Medical,36.02,9.0,2017-05-02,2018-12-11,2.0.1,0.0,USD,1230371083,Ban Nguyen Ngoc,0.0,Children
com.citmd.ncf,NCFMD,Medical,34.11,11.0,2021-05-19,2021-06-09,1.0.3,0.0,USD,1116645332,"Beijing IWRSMED Technology Co., Ltd.",0.0,Adult
com.NEODInc.NEODAcuity,NEOD Acuity,Medical,19.22,7.1,2014-08-11,2019-04-05,1.3,149.99,USD,886120636,NEOD Inc,0.0,Children
cl.ubicamedspa.ubicamedapp,UbicaMed Plus,Medical,97.9,10.0,2021-03-25,2021-06-05,1.3.2,0.0,USD,1516839460,Prestadores de Salud Ubicamed SpA,0.0,Adult
de.schosoft.FASTTest,F.A.S.T Stroke Test,Medical,10.52,9.0,2014-03-20,2019-09-20,2.0,0.0,USD,290579382,Matthias Schorer,5.0,Teen
samlalor.DyslexiaGlasses,Dyslexia Glasses,Medical,12.07,8.1,2016-02-05,2016-03-08,1.2,0.99,USD,1041732179,Sam Lalor,0.0,Children
co.getbetter.iosapp,Better Claims,Medical,51.04,11.2,2016-09-06,2018-09-07,1.0.7,0.0,USD,1114431665,"Get Better, Inc.",4.02521,Teen
com.GuttaBV.TivatrainerP-R,TivatrainerP-R,Medical,4.61,6.1,2014-08-15,2015-12-04,1.3,1.99,USD,736298891,Gutta,0.0,Adult
FeedbackApp.App,Q-Life,Medical,55.41,8.0,2019-09-27,2021-05-05,1.2.2,0.0,USD,1281504410,Solviteers,0.0,Children
pioneer.MestraPharma,MESTRA PHARMA,Medical,12.31,12.1,2020-01-18,2020-01-18,1.0,0.0,USD,1494285695,PARESH SHAH,0.0,Children
com.normalxrays.normalxrays,Normal X-Rays and Real Cases,Medical,20.83,12.0,2018-02-17,2020-11-16,2.5,5.99,USD,1299907288,Normal XRays,4.09999,Children
com.truclinic.patient.app,Teladoc Health Patient,Medical,44.19,12.0,2017-10-24,2021-08-16,42.1,0.0,USD,566427471,"InTouch Technologies, Inc.",3.21739,Teen
com.stratusvideo.contractor-connect,AMN Contractor Connect,Medical,20.59,12.1,2021-06-29,2021-09-28,114.2.0,0.0,USD,1067440776,Stratus Video,0.0,Teen
jp.co.beauty.clinic,BeautySkin予約,Medical,29.69,10.0,2021-06-10,2021-06-11,1.0.0,0.0,USD,1542560446,JISSEIKAI MEDICAL ASSOCIATION,0.0,Teen
com.onehealth.DoctorOHApp,DROH,Medical,127.19,11.0,2017-08-01,2021-10-13,2.2.36,0.0,USD,1264916711,One Health VietNam,5.0,Teen
com.centralx.meet,HiMeet,Medical,89.12,10.0,2021-06-25,2021-08-10,1.0.2,0.0,USD,505952661,Centralx,0.0,Adult
com.curatehealth.klear,Klear Acne,Medical,42.81,10.0,2019-11-10,2021-06-16,2.0.3,0.0,USD,1454542597,"Curate Health, Inc",4.75,Teen
io.ionic.emrsoft.emrsrk,SRK Touch,Medical,25.29,11.0,2020-12-22,2021-08-21,1.1.4,0.0,USD,1544916445,Somdech Phra Nangchao Sirikit Hospital,0.0,Adult
com.simpl.simulatedpatientmonitor,Simpl Patient Monitor,Medical,75.67,9.0,2019-04-19,2019-09-20,1.3.8,0.0,USD,1317634893,Michael George,4.34783,Children
com.mdindia.LICClaims,MDIndia - LICClaims,Medical,12.38,10.0,2016-01-27,2021-08-12,1.6,0.0,USD,1045111021,MDIndia Healthcare Services (TPA) Pvt. Ltd.,0.0,Children
com.nodmd.nodspecialist,Nod Consult,Medical,0.6,13.0,2021-03-19,2021-03-19,1.0,0.0,USD,1546712737,"Nod Innovations, Inc.",0.0,Adult
com.doctot.geriatric,Geriatric,Medical,17.16,11.0,2010-03-03,2020-07-18,2.0,0.0,USD,351335901,Doctot,5.0,Adult
at.oegari.schmerzapp,OEGARI Schmerzapp,Medical,11.34,10.0,2018-11-10,2019-11-04,2.0,0.0,USD,781516813,OEGARI,0.0,Teen
com.fluidmedia.ESIMRClinicalCaseChallenge,ESIMR: Clinical Case Challenge,Medical,11.52,9.3,2016-11-09,2016-11-09,1.0,0.0,USD,392753310,Fluid Media Inc.,5.0,Adult
com.devdigital.aedregistryiphone,AED Registry,Medical,4.74,11.0,2013-07-06,2020-08-25,2.1,0.0,USD,819302148,Premedics Systems LLC,2.0,Children
com.pressmatrix.psokiosk,PSO Kiosk,Medical,108.67,11.0,2021-02-10,2021-10-07,4.9.0,0.0,USD,1548465332,Deutscher Psoriasis Bund e.V. (DPB),0.0,Children
com.NetmedsMarketplace.Netmeds,Netmeds - India Ki Pharmacy,Medical,150.62,11.0,2015-11-26,2021-10-01,10.1,0.0,USD,1011070010,NETMEDS MARKETPLACE LIMITED,3.83871,Adult
org.alini.pac,Alini Patient,Medical,145.07,9.0,2019-08-15,2021-06-03,2.3.165,0.0,USD,1473094544,AliniMed Digital SRL,0.0,Children
it.Fedevet.Vetfluid,VetFluid,Medical,15.02,12.1,2019-04-27,2019-10-23,1.4,0.0,USD,1459363965,federico spagocci,3.2,Children
com.muesly.lost,Lost Music,Music,34.44,11.4,2016-03-05,2020-05-17,1.7.4,0.0,USD,507429066,Muesly Limited,5.0,Adult
de.developercity.ArcanosRadio,Arcanos Web Radio,Music,9.37,9.0,2017-07-25,2017-07-25,1.0.0,0.0,USD,1168303175,Luiz Barbosa,5.0,Adult
com.ablfx.spotmote,Spotmote,Music,2.04,7.1,2013-06-06,2017-05-31,1.4,0.0,USD,427541684,Alexander Blunck,1.0,Children
com.mv.mvradio,My Village Radio,Music,38.89,11.0,2021-02-01,2021-06-10,12.1,0.0,USD,1549299633,MV Radio,5.0,Adult
fm.purgatory.player,Purgatory FM,Music,27.49,9.0,2020-07-07,2020-07-07,1.0,0.0,USD,1522268494,Broadcast Radio Ltd,0.0,Children
com.ringtonenew.4kwallpaper,Best Ringtones 2021: Top Music,Music,50.11,10.3,2019-08-03,2021-06-14,2.2.0,0.0,USD,1345517519,N2GU INC,4.33654,Children
com.KPISSRadio,KPISS Radio,Music,6.27,13.0,2021-02-28,2021-06-04,1.3,0.0,USD,1553622150,Sheri Mackey,5.0,Teen
com.tsm.q1077,Q107 (KTBQ),Music,132.34,10.0,2017-01-12,2021-10-01,2.3.6,0.0,USD,433762450,"Townsquare Media, LLC",5.0,Teen
com.newbiemobile.KuraniKerimCuz2,Kuranı Kerim 2.Cüz Sesli,Music,286.98,14.4,2021-04-17,2021-04-17,1.0,0.0,USD,531601241,Mehmet Sulan,0.0,Children
com.abiramiaudio.AbiramiMusical,Abirami Musical,Music,29.73,9.0,2017-08-14,2017-08-14,1.0,0.0,USD,535777610,"Abirami Audio Recording Pvt. Ltd.,",0.0,Children
dj.edu,DJ it! Music Mixer・Virtual Pad,Music,675.64,11.0,2019-07-22,2021-10-09,1.36.2,0.0,USD,1429986840,Gismart Edutainment,4.50878,Children
com.soundtower.tetra,Tetra Sound Editor,Music,11.0,9.3,2013-12-06,2020-12-17,3.0.0,24.99,USD,757478129,SoundTower Inc.,2.66667,Children
com.streamunlimited.streamsdkdemo,StreamSDK Control,Music,12.05,12.0,2017-03-03,2021-04-09,3.0.228,0.0,USD,946034878,StreamUnlimited Engineering GmbH,0.0,Children
com.bleass.mmp.BLEASS-Flanger,BLEASS Flanger AUv3 Plugin,Music,14.43,11.0,2020-08-25,2020-08-25,1.0,7.99,USD,1220444177,BLEASS,5.0,Children
com.app.appradiopro,APPRADIO.PRO,Music,9.47,13.0,2021-04-29,2021-07-27,1.0.3,0.0,USD,1449722407,Everton Silva de Souza,0.0,Adult
cz.markalous.BrightStar,Bright Star: Banjo,Music,138.76,9.0,2016-05-18,2016-05-18,1.0,0.0,USD,569624502,Jiri Markalous,4.25,Children
ir.radio.allgoldradio,All Gold Radio Ireland,Music,64.25,8.2,2015-05-27,2018-08-29,7.0.8,0.0,USD,1325614993,Paul Shepherd,0.0,Children
com.driftwoodsoftware.FX-Live2,FX Live 2,Music,116.66,9.3,2015-01-20,2018-04-24,1.61,0.0,USD,348637466,Driftwood Software,4.75,Children
com.moncocopilote.RockAlParqueApp,Eventplay,Music,35.73,9.0,2014-07-06,2019-07-30,1.04,0.0,USD,889248555,Gzo Digital SAS,1.0,Adult
com.innovappstation.radiogambiaios,Gambia Radio FM,Music,48.11,7.1,2017-03-22,2017-03-22,1.0,0.0,USD,1202387771,Federico Rivera,0.0,Children
com.sofaracing.festivalflash,Festival Flash,Music,13.5,7.0,2014-04-18,2015-08-14,1.3,0.0,USD,316280057,Daniel Leivers,0.0,Children
com.kilop.app,Kilpop Radio,Music,24.48,10.1,2021-03-09,2021-03-09,1.0,0.0,USD,1557479048,Lawrence Hinson,4.83333,Children
com.pmb.pmbmedia,PMB Media,Music,37.19,11.0,2021-09-09,2021-09-10,12.0,0.0,USD,703732420,PMB Broadcasting LLC,0.0,Teen
com.studiosix.SPLMeter,SPL Meter,Music,38.73,12.1,2009-03-27,2021-09-24,11.0,0.99,USD,291822462,Andrew Smith,4.2,Children
com.tigerappcreator.cms.app575c04c1b4b62,Phoenix Country Radio,Music,53.49,7.0,2016-06-23,2018-10-05,3.0,0.0,USD,556034368,Xtraball,0.0,Adult
com.JosePimentel.HimnarioViejoYNuevo,Himnario Nuevo Y Antiguo,Music,1.73,13.4,2020-08-08,2021-07-12,1.4.4,0.0,USD,1517666690,Jose Pimentel,5.0,Children
com.Dasmesh,Dasmesh Darbar Surrey BC,Music,14.74,10.0,2019-07-16,2019-07-16,1.0,0.0,USD,1310436992,1107607 B.C. Ltd,0.0,Children
com.gregfishman.HipLicksGuitar,Hip Licks for Guitar (V1),Music,307.47,11.0,2017-01-30,2021-05-15,1.3,13.99,USD,571105168,Greg Fishman,5.0,Children
com.hisa.VoiceCut,MusicLre-edit and cut music,Music,13.28,9.0,2017-03-29,2020-09-03,5.2,0.0,USD,1061504196,xiaguang xing,1.0,Children
com.yurigarcia.radiosromanticas,A+ Romántica Radio Musica,Music,71.21,7.1,2017-06-07,2017-06-07,1.1,0.0,USD,1113551841,Jorge Olvera,0.0,Children
com.tapmobi.chantsForWealthAndHappiness,Sacred Chants,Music,37.95,9.0,2014-06-05,2018-07-28,2.0,0.0,USD,547539011,Super Audio [Madras] Pvt Ltd,5.0,Children
com.jacob.alaskaradio,Radio Alaska - All Radio Stations,Music,6.85,8.2,2017-04-03,2017-04-03,1.0,0.0,USD,1220323066,Jacob Radio,3.57143,Children
com.crowdtorch.summerfest,Official Summerfest 2021 App,Music,104.56,13.0,2014-05-22,2021-08-16,7.0.0,0.0,USD,375195759,Summerfest,3.31818,Adult
com.streamtheworld.ARN-AlArabiya,Al Arabiya 99 العربية ٩٩ اف ام,Music,96.24,10.0,2011-02-23,2021-02-22,7.1,0.0,USD,420975631,Arabian Radio Network LLC,3.66667,Children
pt.michelmelo.jpsjcampos,Jovem Pan São José dos Campos,Music,16.96,12.0,2013-06-12,2018-11-05,5.1.1,0.0,USD,366993753,Michel Melo,0.0,Children
jp.ufret.app,U-FRET - 70000曲以上のギターコード,Music,68.55,9.0,2019-10-21,2020-11-11,3.0.3,0.0,USD,1449951736,"GLNET Co.,Ltd.",4.0,Children
dev.autunite.Hyp,Hyper Playlist,Music,12.92,14.0,2020-10-14,2021-05-03,1.1.0,0.0,USD,879109862,Kei Takaramura,0.0,Children
com.drm.app112979-122226,DIAL RADIOS MENDOZA ARG,Music,12.18,9.0,2018-09-14,2018-09-14,1.5,0.0,USD,1435844673,Dino Sammito,0.0,Teen
com.exs.NightCore,Nightcore Music Player,Music,2.39,9.0,2015-05-25,2020-10-08,3,2.99,USD,710157615,EXTREMESOFT BILISIM REKLAMCILIK TICARET LIMITED SIRKETI,3.7907,Children
com.balkanradiostanice.sr,Balkan Radio Stanice,Music,9.86,9.0,2016-05-06,2021-07-24,1.2.8,0.0,USD,1068176854,Dragisa Grujovic,4.69811,Children
com.pixelider.radiodigitalcristiana,Radio Digital Cristiana,Music,27.17,9.0,2019-07-27,2020-08-19,1.6.2,0.0,USD,1474415582,Jorge Ferrufino Duran,3.0,Children
com.UDGK.app,UDGK,Music,21.35,10.1,2020-07-01,2020-07-01,1.0,0.0,USD,1521459147,Underground Kollektiv LTD,0.0,Teen
br.com.radioapp.abcdaweb,Rádio ABCdaWEB,Music,8.2,12.0,2020-12-10,2020-12-10,1.0,0.0,USD,1089520011,Caxias Host Internet,0.0,Children
com.londonalbanianradio.app,LAR London Albanian Radio,Music,18.6,6.0,2016-09-24,2018-01-10,1.2,0.0,USD,1134465638,Niman Hoxha,0.0,Children
com.kramden.eztrigger,EZ Trigger,Music,19.01,9.1,2016-01-18,2020-08-02,1.2.1,9.99,USD,304825880,Ralph Seaman,4.11111,Children
com.yashmeet.SamoaRadioyashmeet,Live Samoa Radio Stations,Music,9.05,8.2,2018-01-02,2018-01-02,1.0,0.0,USD,1365524901,Akshay Kotak,3.75,Children
com.collectorz.clzmusic,CLZ Music - CD & Vinyl Catalog,Music,33.55,11.4,2009-06-10,2021-09-27,6.6.1,0.0,USD,314588588,Collectorz.com,4.79655,Children
com.summitmediacorp.wkhk,K95,Music,59.43,11.0,2020-11-03,2020-11-04,11.14.28,0.0,USD,1447300668,"SummitMedia, LLC",5.0,Teen
jp.co.zoom.handyrecorder,HandyRecorder,Music,33.48,8.0,2013-09-25,2020-12-11,4.0.0,0.0,USD,566291782,ZOOM Corporation,2.31868,Children
com.Nokkeusi.ChorusLesson,Chorus Lesson,Music,227.35,14.2,2020-09-19,2021-08-13,1.61,3.99,USD,482532151,NOKKEUSI Inc.,0.0,Children
it.mediastreaming.magicaemozione,Radio Magica Emozione,Music,16.27,11.0,2021-04-15,2021-05-10,1.2,0.0,USD,558817864,Giuseppe Bassani,0.0,Children
com.blackbox.theglorioussons,TGS Union,Music,67.47,12.0,2020-01-16,2021-07-06,1.4.1,0.0,USD,1494627143,Black Box Recordings Inc.,5.0,Children
de.elbjazz.app,ELBJAZZ,Music,56.41,11.0,2012-05-11,2019-04-04,7.0.0,0.0,USD,444084220,FKP Scorpio Konzertproduktionen GmbH,0.0,Adult
com.listen2myapp.listen2myapp187,Radio EAFO,Music,55.18,8.0,2017-04-27,2018-08-11,6.1,0.0,USD,869300652,MediaHosting LTD,0.0,Children
br.com.devmaker.rcapp.radicontrole.Ra-dio-Clube-680,RÁDIO CLUBE FM 92.7,Music,6.7,7.0,2015-05-13,2018-03-10,3.1.1,0.0,USD,673144957,Radio Controle,0.0,Children
gr.playstore.studio.ios5ba88e6d73fbc,MEC Radio,Music,17.35,10.0,2018-10-10,2020-11-24,1.2,0.0,USD,1257652182,Johnson Cherian,5.0,Children
com.bumpradio.app,Bump That Radio,Music,22.93,10.1,2021-05-21,2021-05-21,1.0,0.0,USD,1568093321,Leondra Smith,5.0,Children
com.streamtheworld.Midwest-WBFM,B93.7,Music,25.54,9.0,2013-03-07,2019-04-02,10.7.1,0.0,USD,601382696,Midwest Communications,5.0,Children
jp.wrep.radio,WREP,Music,14.45,8.0,2017-03-23,2021-04-01,1.6.0,0.0,USD,1217355549,"Global Hearts Co.,Ltd.",5.0,Teen
com.recepislak.first.brazil,Rádios Brasil - Rádio Grátis / Todas as Rádios FM e AM Brasileiras,Music,85.17,8.0,2016-04-22,2016-08-06,1.1,0.0,USD,1072093011,recep islak,0.0,Children
com.claviatura.claviatura,Claviatura,Music,5.1,10.14,2013-06-23,2021-01-19,1.6.1,0.0,USD,663890864,Clemens Unterkofler,0.0,Children
com.dolce-classic-ch,Dolce Classic Music Player,Music,64.78,9.0,2017-04-23,2018-01-23,1.0.3,0.0,USD,1228074129,株式会社ドルチェ楽器,0.0,Children
com.hypertide.audioutils.WiDI-iOS,WiDI - MIDI Studio,Music,32.2,10.0,2018-08-07,2020-04-10,1.7.1,1.99,USD,1403863340,HYPERTIDE SAS,4.83333,Children
com.esmeralda.radio.nigeria,Radio Nigeria FM / Best Radio Stations Online Live,Music,19.62,8.0,2017-05-03,2017-05-03,1.0,0.0,USD,1227270723,Esmeralda Donayre,4.0,Teen
app.chordgenius.Sampld,Sampld,Music,23.54,14.0,2021-10-01,2021-10-01,1.0,0.0,USD,1139127293,"CHORUS DIGITAL INDONESIA, PT",5.0,Children
com.nobex.iphone.WLS4474759401,Gospel Truth Lessons,Music,21.63,7.1,2017-07-19,2017-07-19,4.7.2,0.0,USD,388964560,Nobex Technologies,5.0,Adult
com.icreo.radiofox,Radio Fox,Music,22.87,9.0,2021-06-29,2021-06-30,1.0,0.0,USD,1574304382,RADIO FOX,0.0,Adult
com.askvideo.mpc101,Renaissance and Studio Reveal,Music,1018.77,9.0,2015-04-07,2021-08-25,7.1.5,6.99,USD,368901693,ASK Video,0.0,Children
dmitry.klochkov.ru.ChordUp,ChordUp - Play Chords,Music,44.34,9.0,2015-12-03,2019-12-30,1.4.1,5.99,USD,1058553902,Dmitry Klochkov,4.86957,Children
com.bestrbsould.rbmusicradiolive,Best R&B Soul - R&B FM,Music,43.82,10.0,2019-07-28,2020-03-28,1.1,0.0,USD,1468993534,Miguel Tohom,3.4,Teen
alfred.iphone.RadioUK,Radio England,Music,22.29,9.0,2011-01-27,2020-03-05,5.0,0.0,USD,296176194,"FredosApps, LLC",5.0,Children
com.winnipeg.app,Winnipeg Streams.FM,Music,24.05,10.1,2020-10-02,2020-10-02,1.0,0.0,USD,1528347672,Kurt Munt,0.0,Teen
pl.netigen.unityviolintuner,Violin Tuner Master,Music,62.31,8.0,2017-10-13,2017-11-28,1.1,5.99,USD,892331873,NETIGEN Kluzowicz sp. j.,3.6,Children
com.streetz.app,Streetz 99.3,Music,21.6,10.1,2020-08-16,2020-08-16,1.0,0.0,USD,1525383231,Corey Gray,4.99106,Teen
com.aviom.A360-Display,A360 Display,Music,17.52,7.1,2015-01-16,2015-01-16,1.0.1,0.0,USD,916791865,"Aviom, Inc.",1.0,Children
com.resplandecer.Resplandecer,Resplandecer,Music,10.9,13.2,2020-05-24,2021-01-24,3,0.0,USD,1481021067,Benito Sanchez Garcia,5.0,Children
aqua.DogDetective,Pet Detective,Navigation,21.0,11.0,2018-04-22,2019-06-11,2.2.1,0.0,USD,1331209385,Crowdsourced Geofencing Solutions LLC,0.0,Children
TAICare.TAIcareSingleWV,TAICare Single,Navigation,16.24,11.0,2020-11-01,2020-11-01,1.0,0.0,USD,1508984269,leah halperin,0.0,Children
com.lifipark.qdzl,LiFiPark,Navigation,11.15,8.0,2019-07-04,2021-03-09,1.0.9,0.0,USD,1117820839,"BeiJing LEADPCOM Technology Co.,Ltd",0.0,Children
nrtec.mx.StopBus-QroBus,StopQroBús,Navigation,17.9,13.4,2020-09-19,2020-12-11,1.1.2,0.0,USD,1266461123,NRTec Desarrollos Tecnológicos S.A. de C.V.,0.0,Children
com.imedialabs.speedcambrazil,Speedcams Brazil,Navigation,101.43,6.0,2017-01-29,2017-09-18,1.1.4,0.0,USD,406117394,IMEDIA LABS STUDIOS S.L.,0.0,Children
jp.lg.nagano.pref.naganonavi,NAGANO NAVI,Navigation,67.09,9.0,2017-04-21,2020-03-24,1.0.83,0.0,USD,1206756868,NAGANO PREFECTURAL GOVERNMENT,0.0,Children
me.narenh.MuniApp2,Muni Underground,Navigation,18.15,11.1,2019-10-19,2021-09-17,1.3,0.0,USD,1484151358,Naren Hazareesingh,5.0,Children
com.intelligentsystems.PhoneTrack,PhoneTrack,Navigation,2.89,9.0,2016-06-15,2016-07-16,1.1,0.0,USD,634329479,Dainis Kruze,5.0,Children
com.octotelematics.tracklink,Manejo Bacán,Navigation,8.51,8.0,2017-12-06,2017-12-06,1.0,0.0,USD,308291492,OCTO Telematics,0.0,Children
com.spagcoders.anymap,AnyMap TRUE Offline Navigation,Navigation,53.04,10.3,2016-07-14,2018-05-08,2.1.0,0.0,USD,918859295,Oliver Schaff,5.0,Children
com.ionicframework.findenapp786938,FindenApp,Navigation,26.91,9.3,2017-01-06,2017-04-24,1.0.11,0.0,USD,1166324190,SFZ CoWerk gGmbH,0.0,Children
com.skynet.ozarvn,Ozar,Navigation,79.81,9.2,2018-02-22,2018-12-08,1.4.13,0.0,USD,1426258375,DO VAN TRUONG,0.0,Children
edu.gatech.cgis.alignapp,ALIGN ATL,Navigation,140.12,10.0,2019-05-19,2021-07-01,3.0,0.0,USD,387043502,Georgia Tech,4.0,Children
com.gamevice.live,Gamevice Live,Navigation,137.96,9.0,2015-05-18,2018-07-13,5.1.3,0.0,USD,988584663,"Gamevice, Inc.",3.79592,Children
br.com.rotaer,Rotaer Eletrônico,Navigation,44.03,10.3,2019-02-26,2020-07-29,1.7,0.0,USD,1453617946,David Ramos Moreira,5.0,Children
com.wasabi.CazorlaCicum,Ruta del Patrimonio Forestal,Navigation,35.22,7.1,2015-11-19,2015-11-19,1.0,0.0,USD,504817231,Wasabi Produccions,0.0,Children
com.gotransitapp.steamboat,Go Steamboat,Navigation,1.61,9.0,2019-12-28,2020-01-08,2.0.4,0.0,USD,1418953481,Marcus Dillavou,5.0,Children
com.gabrielegi.radarplotting,Radar Plotting,Navigation,21.44,11.0,2019-07-25,2021-08-21,v2.0.3,7.99,USD,1455745031,Giacomo Gabriele,5.0,Children
nng.igomyway.mnngisr,Israel - iGO primo Nextgen,Navigation,656.57,9.0,2009-12-20,2021-03-22,3.4,27.99,USD,321399620,NNG LLC,1.0,Children
org.seva.chrome.ios.herebedragons,Seva Search,Navigation,119.58,12.0,2020-08-13,2020-08-13,1.0,0.0,USD,1525515753,OneSeva Foundation,4.875,Adult
mx.tcv.AppPorvenir,TCV Porvenir,Navigation,43.21,9.0,2020-10-24,2020-10-24,1.0,0.0,USD,945256427,Tecnocontrol Vehicular,0.0,Children
com.wpro.leadwell,WASHours 自洗王國,Navigation,65.46,10.1,2021-05-17,2021-05-17,1.0.0,0.0,USD,1039210601,WINGPRO TECHNOLOGY LIMITED,0.0,Children
com.passgotechnology.emobility,E-Mobil-ity,Navigation,46.71,10.0,2020-05-12,2021-09-18,2.0.7,0.0,USD,1481236532,Passgo Technology S.L.,1.0,Children
br.sc.santa.teresinha,Santa Teresinha,Navigation,102.72,9.3,2020-10-17,2020-10-25,2.4.1,0.0,USD,1283482197,Mobilibus desenvolvimento e consultoria de sistemas Ltda,0.0,Children
com.taxi2spain.driver,Taxi2Spain Driver,Navigation,39.62,10.0,2018-11-17,2019-05-27,1.5.0,0.0,USD,1297746687,ETO Engine,0.0,Adult
PopQueue,Pop Queue,Navigation,28.26,11.0,2019-12-18,2021-06-24,12.8.16,0.0,USD,1386950611,Thomas Thompson,5.0,Teen
